---------------------------------------------
1 ROUGE-1 Average_R: 0.04882 (95%-conf.int. 0.03623 - 0.06201)
1 ROUGE-1 Average_P: 0.06257 (95%-conf.int. 0.04625 - 0.08031)
1 ROUGE-1 Average_F: 0.05459 (95%-conf.int. 0.04070 - 0.06971)
.............................................
1 ROUGE-2 Eval D1001-A.M.100.A.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1002-A.M.100.1 R:0.05957 P:0.07143 F:0.06496
1 ROUGE-2 Eval D1002-A.M.100.A.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1003-A.M.100.1 R:0.00441 P:0.00758 F:0.00558
1 ROUGE-2 Eval D1003-A.M.100.A.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1004-A.M.100.1 R:0.01261 P:0.01271 F:0.01266
1 ROUGE-2 Eval D1004-A.M.100.A.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1005-A.M.100.1 R:0.01667 P:0.02041 F:0.01835
1 ROUGE-2 Eval D1005-A.M.100.A.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1006-A.M.100.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1006-A.M.100.A.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1007-A.M.100.1 R:0.04072 P:0.05114 F:0.04534
1 ROUGE-2 Eval D1007-A.M.100.B.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1008-A.M.100.1 R:0.01639 P:0.02381 F:0.01942
1 ROUGE-2 Eval D1008-A.M.100.B.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1009-A.M.100.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1009-A.M.100.B.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1010-A.M.100.1 R:0.07724 P:0.11047 F:0.09091
1 ROUGE-2 Eval D1010-A.M.100.B.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1011-A.M.100.1 R:0.00439 P:0.00658 F:0.00527
1 ROUGE-2 Eval D1011-A.M.100.C.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1012-A.M.100.1 R:0.02893 P:0.03977 F:0.03349
1 ROUGE-2 Eval D1012-A.M.100.C.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1013-A.M.100.1 R:0.03673 P:0.05114 F:0.04275
1 ROUGE-2 Eval D1013-A.M.100.C.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1014-A.M.100.1 R:0.01277 P:0.01596 F:0.01419
1 ROUGE-2 Eval D1014-A.M.100.C.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1015-A.M.100.1 R:0.00766 P:0.00980 F:0.00860
1 ROUGE-2 Eval D1015-A.M.100.C.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1016-A.M.100.1 R:0.02283 P:0.02193 F:0.02237
1 ROUGE-2 Eval D1016-A.M.100.C.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1017-A.M.100.1 R:0.02075 P:0.02717 F:0.02353
1 ROUGE-2 Eval D1017-A.M.100.D.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1018-A.M.100.1 R:0.02128 P:0.02451 F:0.02278
1 ROUGE-2 Eval D1018-A.M.100.D.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1019-A.M.100.1 R:0.00424 P:0.00472 F:0.00447
1 ROUGE-2 Eval D1019-A.M.100.D.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1020-A.M.100.1 R:0.00840 P:0.01087 F:0.00948
1 ROUGE-2 Eval D1020-A.M.100.D.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1021-A.M.100.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1021-A.M.100.D.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1022-A.M.100.1 R:0.03404 P:0.03509 F:0.03456
1 ROUGE-2 Eval D1022-A.M.100.D.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1023-A.M.100.1 R:0.00420 P:0.00532 F:0.00469
1 ROUGE-2 Eval D1023-A.M.100.E.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1024-A.M.100.1 R:0.00847 P:0.00847 F:0.00847
1 ROUGE-2 Eval D1024-A.M.100.E.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1025-A.M.100.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1025-A.M.100.E.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1026-A.M.100.1 R:0.00435 P:0.00463 F:0.00449
1 ROUGE-2 Eval D1026-A.M.100.E.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1027-A.M.100.1 R:0.14919 P:0.22024 F:0.17788
1 ROUGE-2 Eval D1027-A.M.100.E.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1028-A.M.100.1 R:0.02119 P:0.02451 F:0.02273
1 ROUGE-2 Eval D1028-A.M.100.E.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1029-A.M.100.1 R:0.03390 P:0.04082 F:0.03704
1 ROUGE-2 Eval D1029-A.M.100.F.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1030-A.M.100.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1030-A.M.100.F.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1031-A.M.100.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1031-A.M.100.F.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1032-A.M.100.1 R:0.01550 P:0.02041 F:0.01762
1 ROUGE-2 Eval D1032-A.M.100.F.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1033-A.M.100.1 R:0.00420 P:0.00397 F:0.00408
1 ROUGE-2 Eval D1033-A.M.100.F.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1034-A.M.100.1 R:0.00837 P:0.00926 F:0.00879
1 ROUGE-2 Eval D1034-A.M.100.F.D3test.1 R:0.00000 P:0.00000 F:0.00000
1 ROUGE-2 Eval D1035-A.M.100.1 R:0.03306 P:0.04762 F:0.03903
